"","GameNum","LocationCombination","MedicineCombination","Health","Funds","Shot","Destroyed","Missed","PercentDestroyed"
"1",1170,"13","RB",0,373,6,5,1,83.3333333333333
"2",1179,"13","RB",0,521,3,1,2,33.3333333333333
"3",1585,"13","RB",0,506,3,2,1,66.6666666666667
"4",1752,"13","RR",0,533,4,4,0,100
